"","ClassID","UserID","NumTrial","Condition","ColorOrWord","WordDisplayed","ColorOfStimulus","ColorOfResponse","ReactionTime"
"2350",4331,74652,10,"IncW","C","BLUE","G","G",848
"2351",4331,74652,11,"IncW","C","YELLOW","B","B",976
"2352",4331,74652,12,"IncW","C","RED","G","G",800
"2353",4331,74652,13,"IncW","C","GREEN","R","R",800
"2354",4331,74652,14,"IncW","C","YELLOW","G","G",1504
"2355",4331,74652,15,"IncW","C","RED","Y","Y",928
"2356",4331,74652,16,"IncW","C","YELLOW","G","G",960
"2357",4331,74652,17,"IncW","C","RED","Y","Y",880
"2358",4331,74652,18,"IncW","C","GREEN","B","B",1264
"2359",4331,74652,19,"IncW","C","BLUE","R","R",879
"2360",4331,74652,20,"IncW","C","YELLOW","G","G",1375
"2361",4331,74652,21,"ConW","C","BLUE","B","B",1191
"2362",4331,74652,22,"ConW","C","RED","R","R",880
"2363",4331,74652,23,"ConW","C","BLUE","B","B",800
"2364",4331,74652,24,"ConW","C","GREEN","G","G",784
"2365",4331,74652,25,"ConW","C","RED","R","R",944
"2366",4331,74652,26,"ConW","C","GREEN","G","G",1296
"2367",4331,74652,27,"ConW","C","YELLOW","Y","Y",1168
"2368",4331,74652,28,"ConW","C","GREEN","G","G",1247
"2369",4331,74652,29,"ConW","C","YELLOW","Y","Y",959
"2370",4331,74652,30,"ConW","C","GREEN","G","G",815
"2371",4331,74652,31,"ConW","C","RED","R","R",896
"2372",4331,74652,32,"ConW","C","GREEN","G","G",831
"2373",4331,74652,33,"ConW","C","RED","R","R",720
"2374",4331,74652,34,"ConW","C","GREEN","G","G",816
"2375",4331,74652,35,"ConW","C","RED","R","R",800
"2376",4331,74652,36,"ConW","C","YELLOW","Y","Y",896
"2377",4331,74652,37,"ConW","C","RED","R","R",1056
"2378",4331,74652,38,"ConW","C","YELLOW","Y","Y",976
"2379",4331,74652,39,"ConW","C","BLUE","B","B",864
"2380",4331,74652,40,"ConW","C","GREEN","G","G",768
"2381",4331,74653,1,"IncW","C","GREEN","Y","Y",1120
"2382",4331,74653,2,"IncW","C","YELLOW","B","B",1342
"2383",4331,74653,3,"IncW","C","GREEN","Y","Y",830
"2384",4331,74653,4,"IncW","C","RED","G","G",2673
"2385",4331,74653,5,"IncW","C","GREEN","R","R",1410
"2386",4331,74653,6,"IncW","C","YELLOW","G","G",2130
"2387",4331,74653,7,"IncW","C","RED","B","B",1163
"2388",4331,74653,8,"IncW","C","GREEN","Y","Y",1078
"2389",4331,74653,9,"IncW","C","RED","B","B",1233
"2390",4331,74653,10,"IncW","C","BLUE","Y","Y",1197
"2391",4331,74653,11,"IncW","C","RED","G","G",1878
"2392",4331,74653,12,"IncW","C","BLUE","Y","Y",1818
"2393",4331,74653,13,"IncW","C","RED","G","G",1657
"2394",4331,74653,14,"IncW","C","BLUE","R","R",1984
"2395",4331,74653,15,"IncW","C","YELLOW","B","B",1843
"2396",4331,74653,16,"IncW","C","GREEN","Y","Y",1369
"2397",4331,74653,17,"IncW","C","BLUE","G","G",1857
"2398",4331,74653,18,"IncW","C","RED","Y","Y",1062
"2399",4331,74653,19,"IncW","C","GREEN","R","R",1188
"2400",4331,74653,20,"IncW","C","YELLOW","G","G",2119
"2401",4331,74653,21,"ConW","C","BLUE","B","B",2165
"2402",4331,74653,22,"ConW","C","YELLOW","Y","Y",801
"2403",4331,74653,23,"ConW","C","BLUE","B","B",795
"2404",4331,74653,24,"ConW","C","GREEN","G","G",750
"2405",4331,74653,25,"ConW","C","YELLOW","Y","Y",705
"2406",4331,74653,26,"ConW","C","RED","R","R",1485
"2407",4331,74653,27,"ConW","C","YELLOW","Y","Y",1178
"2408",4331,74653,28,"ConW","C","BLUE","B","B",901
"2409",4331,74653,29,"ConW","C","GREEN","G","G",1168
"2410",4331,74653,30,"ConW","C","YELLOW","Y","Y",992
"2411",4331,74653,31,"ConW","C","RED","R","R",1002
"2412",4331,74653,32,"ConW","C","YELLOW","Y","Y",841
"2413",4331,74653,33,"ConW","C","RED","R","R",1053
"2414",4331,74653,34,"ConW","C","GREEN","G","G",896
"2415",4331,74653,35,"ConW","C","RED","R","R",982
"2416",4331,74653,36,"ConW","C","YELLOW","Y","Y",836
"2417",4331,74653,37,"ConW","C","GREEN","G","G",815
"2418",4331,74653,38,"ConW","C","RED","R","R",1037
"2419",4331,74653,39,"ConW","C","YELLOW","Y","Y",826
"2420",4331,74653,40,"ConW","C","BLUE","B","B",851
"2421",4331,74654,1,"ConW","C","BLUE","B","B",2024
"2422",4331,74654,2,"ConW","C","YELLOW","Y","Y",1253
"2423",4331,74654,3,"ConW","C","BLUE","B","B",944
"2424",4331,74654,4,"ConW","C","GREEN","G","G",2174
"2425",4331,74654,5,"ConW","C","RED","R","R",1119
"2426",4331,74654,6,"ConW","C","YELLOW","Y","Y",1040
"2427",4331,74654,7,"ConW","C","GREEN","G","G",1040
"2428",4331,74654,8,"ConW","C","YELLOW","Y","Y",1312
"2429",4331,74654,9,"ConW","C","RED","R","R",1441
"2430",4331,74654,10,"ConW","C","BLUE","B","B",928
"2431",4331,74654,11,"ConW","C","RED","R","R",1359
"2432",4331,74654,12,"ConW","C","GREEN","G","G",1215
"2433",4331,74654,13,"ConW","C","BLUE","B","B",1279
"2434",4331,74654,14,"ConW","C","RED","R","R",943
"2435",4331,74654,15,"ConW","C","GREEN","G","G",1087
"2436",4331,74654,16,"ConW","C","RED","R","R",1296
"2437",4331,74654,17,"ConW","C","BLUE","B","B",945
"2438",4331,74654,18,"ConW","C","RED","R","R",992
"2439",4331,74654,19,"ConW","C","YELLOW","Y","Y",960
"2440",4331,74654,20,"ConW","C","GREEN","G","G",1152
"2441",4331,74654,21,"IncW","C","RED","B","B",2450
"2442",4331,74654,22,"IncW","C","BLUE","R","R",1616
"2443",4331,74654,23,"IncW","C","RED","Y","Y",1264
"2444",4331,74654,24,"IncW","C","BLUE","R","R",1841
"2445",4331,74654,25,"IncW","C","RED","G","G",2272
"2446",4331,74654,26,"IncW","C","YELLOW","R","R",1952
"2447",4331,74654,27,"IncW","C","BLUE","Y","Y",1120
"2448",4331,74654,28,"IncW","C","GREEN","B","B",1376
"2449",4331,74654,29,"IncW","C","BLUE","R","R",1503
"2450",4331,74654,30,"IncW","C","YELLOW","B","B",1520
"2451",4331,74654,31,"IncW","C","RED","Y","Y",1471
"2452",4331,74654,32,"IncW","C","GREEN","R","R",1599
"2453",4331,74654,33,"IncW","C","BLUE","G","G",2480
"2454",4331,74654,34,"IncW","C","RED","B","B",1344
"2455",4331,74654,35,"IncW","C","GREEN","Y","Y",1504
"2456",4331,74654,36,"IncW","C","RED","B","B",1297
"2457",4331,74654,37,"IncW","C","GREEN","Y","Y",1520
"2458",4331,74654,38,"IncW","C","BLUE","G","G",1424
"2459",4331,74654,39,"IncW","C","GREEN","Y","Y",928
"2460",4331,74654,40,"IncW","C","YELLOW","R","R",1840
"2461",4331,74655,1,"ConW","C","BLUE","B","B",2225
"2462",4331,74655,2,"ConW","C","GREEN","G","G",1726
"2463",4331,74655,3,"ConW","C","BLUE","B","B",2161
"2464",4331,74655,4,"ConW","C","YELLOW","Y","Y",1807
"2465",4331,74655,5,"ConW","C","RED","R","R",1151
"2466",4331,74655,6,"ConW","C","GREEN","G","G",1184
"2467",4331,74655,7,"ConW","C","BLUE","B","B",1280
"2468",4331,74655,8,"ConW","C","RED","R","R",1167
"2469",4331,74655,9,"ConW","C","YELLOW","Y","Y",1135
"2470",4331,74655,10,"ConW","C","BLUE","B","B",2544
"2471",4331,74655,11,"ConW","C","GREEN","G","G",1232
"2472",4331,74655,12,"ConW","C","BLUE","B","B",1152
"2473",4331,74655,13,"ConW","C","YELLOW","Y","Y",1600
"2474",4331,74655,14,"ConW","C","RED","R","R",1072
"2475",4331,74655,15,"ConW","C","GREEN","G","G",1024
"2476",4331,74655,16,"ConW","C","YELLOW","Y","Y",992
"2477",4331,74655,17,"ConW","C","GREEN","G","G",1569
"2478",4331,74655,18,"ConW","C","RED","R","R",848
"2479",4331,74655,19,"ConW","C","GREEN","G","G",1024
"2480",4331,74655,20,"ConW","C","BLUE","B","B",928
"2481",4331,74655,21,"IncW","C","RED","Y","R",1015
"2482",4331,74655,22,"IncW","C","BLUE","G","B",1024
"2483",4331,74655,23,"IncW","C","GREEN","Y","Y",2000
"2484",4331,74655,24,"IncW","C","YELLOW","G","G",1793
"2485",4331,74655,25,"IncW","C","RED","B","B",1615
"2486",4331,74655,26,"IncW","C","GREEN","R","R",2095
"2487",4331,74655,27,"IncW","C","YELLOW","G","G",3279
"2488",4331,74655,28,"IncW","C","RED","B","B",1680
"2489",4331,74655,29,"IncW","C","YELLOW","G","G",1617
"2490",4331,74655,30,"IncW","C","RED","B","B",3520
"2491",4331,74655,31,"IncW","C","YELLOW","R","R",1648
"2492",4331,74655,32,"IncW","C","GREEN","Y","Y",1472
"2493",4331,74655,33,"IncW","C","YELLOW","G","G",2448
"2494",4331,74655,34,"IncW","C","BLUE","Y","Y",2495
"2495",4331,74655,35,"IncW","C","GREEN","B","B",3023
"2496",4331,74655,36,"IncW","C","RED","Y","Y",1792
"2497",4331,74655,37,"IncW","C","YELLOW","G","G",1392
"2498",4331,74655,38,"IncW","C","BLUE","R","R",1233
"2499",4331,74655,39,"IncW","C","RED","G","G",1024
"2500",4331,74655,40,"IncW","C","GREEN","B","B",944
"2541",4331,74659,1,"IncW","C","YELLOW","B","B",1495
"2542",4331,74659,2,"IncW","C","BLUE","Y","Y",1520
"2543",4331,74659,3,"IncW","C","GREEN","B","B",3200
"2544",4331,74659,4,"IncW","C","RED","Y","Y",1375
"2545",4331,74659,5,"IncW","C","YELLOW","G","G",1391
"2546",4331,74659,6,"IncW","C","BLUE","Y","Y",2175
"2547",4331,74659,7,"IncW","C","RED","B","B",1472
"2548",4331,74659,8,"IncW","C","GREEN","Y","Y",1248
"2549",4331,74659,9,"IncW","C","BLUE","G","G",2624
"2550",4331,74659,10,"IncW","C","YELLOW","R","R",1312
"2551",4331,74659,11,"IncW","C","BLUE","G","G",1536
"2552",4331,74659,12,"IncW","C","RED","B","B",2048
"2553",4331,74659,13,"IncW","C","YELLOW","G","G",1232
"2554",4331,74659,14,"IncW","C","GREEN","B","B",1375
"2555",4331,74659,15,"IncW","C","YELLOW","G","G",1247
"2556",4331,74659,16,"IncW","C","GREEN","R","R",1439
"2557",4331,74659,17,"IncW","C","BLUE","Y","Y",1456
"2558",4331,74659,18,"IncW","C","GREEN","B","B",2144
"2559",4331,74659,19,"IncW","C","BLUE","R","R",1696
"2560",4331,74659,20,"IncW","C","GREEN","B","B",1360
"2561",4331,74659,21,"ConW","C","YELLOW","Y","Y",2439
"2562",4331,74659,22,"ConW","C","GREEN","G","G",1584
"2563",4331,74659,23,"ConW","C","BLUE","B","B",1424
"2564",4331,74659,24,"ConW","C","YELLOW","Y","Y",799
"2565",4331,74659,25,"ConW","C","BLUE","B","B",719
"2566",4331,74659,26,"ConW","C","GREEN","G","G",1103
"2567",4331,74659,27,"ConW","C","YELLOW","Y","Y",767
"2568",4331,74659,28,"ConW","C","RED","R","R",736
"2569",4331,74659,29,"ConW","C","GREEN","G","G",1552
"2570",4331,74659,30,"ConW","C","BLUE","B","B",736
"2571",4331,74659,31,"ConW","C","RED","R","R",752
"2572",4331,74659,32,"ConW","C","GREEN","G","G",1072
"2573",4331,74659,33,"ConW","C","BLUE","B","B",1392
"2574",4331,74659,34,"ConW","C","GREEN","G","G",720
"2575",4331,74659,35,"ConW","C","RED","R","R",656
"2576",4331,74659,36,"ConW","C","GREEN","G","G",736
"2577",4331,74659,37,"ConW","C","RED","R","R",800
"2578",4331,74659,38,"ConW","C","GREEN","G","G",1024
"2579",4331,74659,39,"ConW","C","BLUE","B","B",1280
"2580",4331,74659,40,"ConW","C","YELLOW","Y","Y",721
"2581",4331,74660,1,"IncW","C","GREEN","Y","G",996
"2582",4331,74660,2,"IncW","C","YELLOW","B","Y",1101
"2583",4331,74660,3,"IncW","C","BLUE","G","B",846
"2584",4331,74660,4,"IncW","C","RED","B","R",1024
"2585",4331,74660,5,"IncW","C","GREEN","R","R",2127
"2586",4331,74660,6,"IncW","C","RED","Y","Y",1344
"2587",4331,74660,7,"IncW","C","GREEN","B","B",1568
"2588",4331,74660,8,"IncW","C","BLUE","R","R",1024
"2589",4331,74660,9,"IncW","C","GREEN","Y","Y",1056
"2590",4331,74660,10,"IncW","C","BLUE","G","G",1296
"2591",4331,74660,11,"IncW","C","RED","B","B",1056
"2592",4331,74660,12,"IncW","C","GREEN","Y","Y",1473
"2593",4331,74660,13,"IncW","C","YELLOW","R","R",1024
"2594",4331,74660,14,"IncW","C","BLUE","G","G",1408
"2595",4331,74660,15,"IncW","C","RED","Y","Y",1519
"2596",4331,74660,16,"IncW","C","GREEN","R","R",1039
"2597",4331,74660,17,"IncW","C","RED","G","G",1487
"2598",4331,74660,18,"IncW","C","GREEN","B","B",1199
"2599",4331,74660,19,"IncW","C","RED","Y","Y",864
"2600",4331,74660,20,"IncW","C","YELLOW","R","R",1169
"2601",4331,74660,21,"ConW","C","BLUE","B","B",1174
"2602",4331,74660,22,"ConW","C","GREEN","G","G",912
"2603",4331,74660,23,"ConW","C","YELLOW","Y","Y",817
"2604",4331,74660,24,"ConW","C","BLUE","B","B",1152
"2605",4331,74660,25,"ConW","C","RED","R","R",784
"2606",4331,74660,26,"ConW","C","YELLOW","Y","Y",832
"2607",4331,74660,27,"ConW","C","GREEN","G","G",864
"2608",4331,74660,28,"ConW","C","BLUE","B","B",944
"2609",4331,74660,29,"ConW","C","YELLOW","Y","Y",912
"2610",4331,74660,30,"ConW","C","BLUE","B","B",944
"2611",4331,74660,31,"ConW","C","YELLOW","Y","Y",848
"2612",4331,74660,32,"ConW","C","RED","R","R",768
"2613",4331,74660,33,"ConW","C","GREEN","G","G",799
"2614",4331,74660,34,"ConW","C","BLUE","B","B",784
"2615",4331,74660,35,"ConW","C","GREEN","G","R",735
"2616",4331,74660,36,"ConW","C","RED","R","R",1215
"2617",4331,74660,37,"ConW","C","YELLOW","Y","Y",975
"2618",4331,74660,38,"ConW","C","RED","R","R",944
"2619",4331,74660,39,"ConW","C","YELLOW","Y","Y",1008
"2620",4331,74660,40,"ConW","C","GREEN","G","G",928
"2622",4331,74661,2,"ConW","C","GREEN","G","G",1389
"2623",4331,74661,3,"ConW","C","YELLOW","Y","Y",1150
"2624",4331,74661,4,"ConW","C","RED","R","R",1055
"2625",4331,74661,5,"ConW","C","BLUE","B","B",1439
"2626",4331,74661,6,"ConW","C","YELLOW","Y","Y",1056
"2627",4331,74661,7,"ConW","C","BLUE","B","B",992
"2628",4331,74661,8,"ConW","C","GREEN","G","G",2991
"2629",4331,74661,9,"ConW","C","YELLOW","Y","Y",1039
"2630",4331,74661,10,"ConW","C","RED","R","R",1326
"2631",4331,74661,11,"ConW","C","YELLOW","Y","Y",1279
"2632",4331,74661,12,"ConW","C","BLUE","B","B",1102
"2633",4331,74661,13,"ConW","C","YELLOW","Y","Y",1264
"2634",4331,74661,14,"ConW","C","BLUE","B","B",1039
"2635",4331,74661,15,"ConW","C","YELLOW","Y","Y",911
"2636",4331,74661,16,"ConW","C","GREEN","G","G",880
"2637",4331,74661,17,"ConW","C","BLUE","B","B",928
"2638",4331,74661,18,"ConW","C","GREEN","G","G",1040
"2639",4331,74661,19,"ConW","C","YELLOW","Y","Y",1087
"2640",4331,74661,20,"ConW","C","GREEN","G","G",1136
"2642",4331,74661,22,"IncW","C","YELLOW","R","R",2448
"2643",4331,74661,23,"IncW","C","BLUE","Y","Y",1439
"2644",4331,74661,24,"IncW","C","GREEN","R","R",1312
"2645",4331,74661,25,"IncW","C","RED","G","G",1408
"2646",4331,74661,26,"IncW","C","GREEN","Y","Y",1422
"2647",4331,74661,27,"IncW","C","BLUE","G","G",1423
"2648",4331,74661,28,"IncW","C","RED","Y","Y",1054
"2649",4331,74661,29,"IncW","C","YELLOW","R","R",895
"2650",4331,74661,30,"IncW","C","GREEN","B","B",1119
"2651",4331,74661,31,"IncW","C","RED","Y","Y",1055
"2652",4331,74661,32,"IncW","C","YELLOW","G","G",1200
"2653",4331,74661,33,"IncW","C","RED","Y","Y",1712
"2654",4331,74661,34,"IncW","C","BLUE","R","R",1647
"2655",4331,74661,35,"IncW","C","RED","Y","Y",992
"2656",4331,74661,36,"IncW","C","BLUE","G","G",943
"2657",4331,74661,37,"IncW","C","RED","Y","Y",1152
"2658",4331,74661,38,"IncW","C","YELLOW","G","G",1648
"2659",4331,74661,39,"IncW","C","BLUE","Y","Y",1007
"2660",4331,74661,40,"IncW","C","YELLOW","B","B",945
"2661",4331,74662,1,"IncW","C","YELLOW","G","G",1387
"2662",4331,74662,2,"IncW","C","RED","Y","Y",944
"2663",4331,74662,3,"IncW","C","GREEN","B","B",1135
"2664",4331,74662,4,"IncW","C","BLUE","G","G",1055
"2665",4331,74662,5,"IncW","C","GREEN","B","B",2288
"2666",4331,74662,6,"IncW","C","YELLOW","G","Y",673
"2667",4331,74662,7,"IncW","C","RED","Y","R",1536
"2668",4331,74662,8,"IncW","C","YELLOW","R","R",1121
"2669",4331,74662,9,"IncW","C","GREEN","Y","G",1808
"2670",4331,74662,10,"IncW","C","BLUE","R","B",1393
"2671",4331,74662,11,"IncW","C","GREEN","B","G",784
"2672",4331,74662,12,"IncW","C","RED","Y","R",1665
"2673",4331,74662,13,"IncW","C","BLUE","G","B",1841
"2674",4331,74662,14,"IncW","C","GREEN","R","G",815
"2675",4331,74662,15,"IncW","C","YELLOW","G","Y",3937
"2676",4331,74662,16,"IncW","C","GREEN","B","G",3152
"2677",4331,74662,17,"IncW","C","BLUE","R","B",1456
"2678",4331,74662,18,"IncW","C","RED","B","R",2033
"2679",4331,74662,19,"IncW","C","BLUE","G","B",1201
"2680",4331,74662,20,"IncW","C","YELLOW","R","Y",576
"2681",4331,74662,21,"ConW","C","BLUE","B","B",1127
"2682",4331,74662,22,"ConW","C","RED","R","R",1711
"2683",4331,74662,23,"ConW","C","GREEN","G","G",1232
"2684",4331,74662,24,"ConW","C","YELLOW","Y","Y",591
"2685",4331,74662,25,"ConW","C","BLUE","B","B",880
"2686",4331,74662,26,"ConW","C","YELLOW","Y","Y",1841
"2687",4331,74662,27,"ConW","C","RED","R","R",752
"2688",4331,74662,28,"ConW","C","BLUE","B","B",1201
"2689",4331,74662,29,"ConW","C","YELLOW","Y","Y",2097
"2690",4331,74662,30,"ConW","C","GREEN","G","G",1040
"2691",4331,74662,31,"ConW","C","RED","R","R",720
"2692",4331,74662,32,"ConW","C","GREEN","G","G",625
"2693",4331,74662,33,"ConW","C","BLUE","B","B",672
"2694",4331,74662,34,"ConW","C","YELLOW","Y","Y",496
"2695",4331,74662,35,"ConW","C","GREEN","G","G",1137
"2696",4331,74662,36,"ConW","C","BLUE","B","B",640
"2697",4331,74662,37,"ConW","C","RED","R","R",672
"2698",4331,74662,38,"ConW","C","BLUE","B","B",1138
"2699",4331,74662,39,"ConW","C","RED","R","Y",609
"2700",4331,74662,40,"ConW","C","BLUE","B","B",1535
"2701",4331,74663,1,"IncW","C","BLUE","Y","Y",1044
"2702",4331,74663,2,"IncW","C","YELLOW","R","R",1390
"2703",4331,74663,3,"IncW","C","GREEN","B","B",942
"2704",4331,74663,4,"IncW","C","BLUE","G","G",879
"2705",4331,74663,5,"IncW","C","YELLOW","R","R",879
"2706",4331,74663,6,"IncW","C","BLUE","G","G",2656
"2707",4331,74663,7,"IncW","C","GREEN","B","B",1729
"2708",4331,74663,8,"IncW","C","RED","G","G",879
"2709",4331,74663,9,"IncW","C","GREEN","Y","Y",832
"2710",4331,74663,10,"IncW","C","YELLOW","G","G",944
"2711",4331,74663,11,"IncW","C","RED","Y","Y",1328
"2712",4331,74663,12,"IncW","C","GREEN","R","R",848
"2713",4331,74663,13,"IncW","C","BLUE","Y","Y",1344
"2714",4331,74663,14,"IncW","C","RED","B","B",832
"2715",4331,74663,15,"IncW","C","GREEN","Y","Y",800
"2716",4331,74663,16,"IncW","C","YELLOW","R","R",752
"2717",4331,74663,17,"IncW","C","RED","G","G",848
"2718",4331,74663,18,"IncW","C","YELLOW","R","R",863
"2719",4331,74663,19,"IncW","C","GREEN","Y","Y",879
"2720",4331,74663,20,"IncW","C","YELLOW","G","G",831
"2721",4331,74663,21,"ConW","C","GREEN","G","G",1158
"2722",4331,74663,22,"ConW","C","RED","R","R",720
"2723",4331,74663,23,"ConW","C","BLUE","B","B",721
"2724",4331,74663,24,"ConW","C","GREEN","G","G",672
"2725",4331,74663,25,"ConW","C","BLUE","B","B",784
"2726",4331,74663,26,"ConW","C","RED","R","R",656
"2727",4331,74663,27,"ConW","C","GREEN","G","G",736
"2728",4331,74663,28,"ConW","C","RED","R","R",848
"2729",4331,74663,29,"ConW","C","BLUE","B","B",752
"2730",4331,74663,30,"ConW","C","GREEN","G","G",688
"2731",4331,74663,31,"ConW","C","RED","R","R",704
"2732",4331,74663,32,"ConW","C","YELLOW","Y","Y",720
"2733",4331,74663,33,"ConW","C","GREEN","G","G",687
"2734",4331,74663,34,"ConW","C","BLUE","B","B",703
"2735",4331,74663,35,"ConW","C","RED","R","R",655
"2736",4331,74663,36,"ConW","C","GREEN","G","G",703
"2737",4331,74663,37,"ConW","C","YELLOW","Y","Y",688
"2738",4331,74663,38,"ConW","C","GREEN","G","G",703
"2739",4331,74663,39,"ConW","C","BLUE","B","B",736
"2740",4331,74663,40,"ConW","C","YELLOW","Y","Y",639
"2741",4331,74664,1,"ConW","C","GREEN","G","G",821
"2742",4331,74664,2,"ConW","C","BLUE","B","B",2511
"2743",4331,74664,3,"ConW","C","GREEN","G","G",1200
"2744",4331,74664,4,"ConW","C","BLUE","B","B",768
"2745",4331,74664,5,"ConW","C","GREEN","G","G",577
"2746",4331,74664,6,"ConW","C","YELLOW","Y","Y",1086
"2747",4331,74664,7,"ConW","C","RED","R","R",896
"2748",4331,74664,8,"ConW","C","BLUE","B","B",2015
"2749",4331,74664,9,"ConW","C","YELLOW","Y","Y",735
"2750",4331,74664,10,"ConW","C","GREEN","G","G",1408
"2751",4331,74664,11,"ConW","C","RED","R","R",960
"2752",4331,74664,12,"ConW","C","GREEN","G","G",832
"2753",4331,74664,13,"ConW","C","YELLOW","Y","Y",704
"2754",4331,74664,14,"ConW","C","RED","R","R",848
"2755",4331,74664,15,"ConW","C","GREEN","G","G",912
"2756",4331,74664,16,"ConW","C","BLUE","B","B",1601
"2757",4331,74664,17,"ConW","C","YELLOW","Y","Y",800
"2758",4331,74664,18,"ConW","C","GREEN","G","G",704
"2759",4331,74664,19,"ConW","C","RED","R","R",560
"2760",4331,74664,20,"ConW","C","YELLOW","Y","Y",752
"2761",4331,74664,21,"IncW","C","GREEN","R","R",951
"2762",4331,74664,22,"IncW","C","BLUE","G","G",960
"2763",4331,74664,23,"IncW","C","GREEN","B","B",2192
"2764",4331,74664,24,"IncW","C","BLUE","Y","Y",1473
"2765",4331,74664,25,"IncW","C","GREEN","R","R",1024
"2766",4331,74664,26,"IncW","C","YELLOW","G","G",943
"2767",4331,74664,27,"IncW","C","BLUE","Y","Y",1007
"2768",4331,74664,28,"IncW","C","RED","B","B",1151
"2769",4331,74664,29,"IncW","C","YELLOW","G","G",1103
"2770",4331,74664,30,"IncW","C","BLUE","R","R",2191
"2771",4331,74664,31,"IncW","C","YELLOW","G","G",1104
"2772",4331,74664,32,"IncW","C","GREEN","Y","Y",1137
"2773",4331,74664,33,"IncW","C","RED","B","B",1440
"2774",4331,74664,34,"IncW","C","YELLOW","G","G",912
"2775",4331,74664,35,"IncW","C","BLUE","R","R",912
"2776",4331,74664,36,"IncW","C","RED","B","B",1472
"2777",4331,74664,37,"IncW","C","GREEN","R","Y",2096
"2778",4331,74664,38,"IncW","C","YELLOW","G","G",3345
"2779",4331,74664,39,"IncW","C","GREEN","Y","Y",1775
"2780",4331,74664,40,"IncW","C","RED","G","G",1487
"2781",4331,74665,1,"ConW","C","BLUE","B","B",3429
"2782",4331,74665,2,"ConW","C","GREEN","G","G",2431
"2783",4331,74665,3,"ConW","C","BLUE","B","B",1039
"2784",4331,74665,4,"ConW","C","RED","R","R",1136
"2785",4331,74665,5,"ConW","C","BLUE","B","B",2095
"2786",4331,74665,6,"ConW","C","GREEN","G","G",2063
"2787",4331,74665,7,"ConW","C","RED","R","R",1392
"2788",4331,74665,8,"ConW","C","YELLOW","Y","Y",1198
"2789",4331,74665,9,"ConW","C","BLUE","B","B",1120
"2790",4331,74665,10,"ConW","C","YELLOW","Y","Y",944
"2791",4331,74665,11,"ConW","C","GREEN","G","G",816
"2792",4331,74665,12,"ConW","C","BLUE","B","B",1105
"2793",4331,74665,13,"ConW","C","RED","R","R",2784
"2794",4331,74665,14,"ConW","C","BLUE","B","B",1088
"2795",4331,74665,15,"ConW","C","GREEN","G","G",1104
"2796",4331,74665,16,"ConW","C","YELLOW","Y","Y",1071
"2797",4331,74665,17,"ConW","C","BLUE","B","B",1215
"2798",4331,74665,18,"ConW","C","YELLOW","Y","Y",799
"2799",4331,74665,19,"ConW","C","GREEN","G","G",1425
"2800",4331,74665,20,"ConW","C","RED","R","R",912
"2801",4331,74665,21,"IncW","C","YELLOW","G","G",1368
"2802",4331,74665,22,"IncW","C","BLUE","R","R",1264
"2803",4331,74665,23,"IncW","C","RED","B","B",1264
"2804",4331,74665,24,"IncW","C","GREEN","R","R",1711
"2805",4331,74665,25,"IncW","C","BLUE","G","G",1295
"2806",4331,74665,26,"IncW","C","RED","Y","Y",1423
"2807",4331,74665,27,"IncW","C","BLUE","G","G",3952
"2808",4331,74665,28,"IncW","C","GREEN","Y","Y",1136
"2809",4331,74665,29,"IncW","C","YELLOW","G","G",1024
"2810",4331,74665,30,"IncW","C","RED","Y","Y",1888
"2811",4331,74665,31,"IncW","C","GREEN","B","B",1168
"2812",4331,74665,32,"IncW","C","RED","Y","Y",2240
"2813",4331,74665,33,"IncW","C","YELLOW","G","G",1104
"2814",4331,74665,34,"IncW","C","BLUE","Y","Y",1648
"2815",4331,74665,35,"IncW","C","YELLOW","G","G",959
"2816",4331,74665,36,"IncW","C","RED","Y","Y",959
"2817",4331,74665,37,"IncW","C","BLUE","R","R",2047
"2818",4331,74665,38,"IncW","C","RED","B","B",2832
"2819",4331,74665,39,"IncW","C","GREEN","R","R",3985
"2820",4331,74665,40,"IncW","C","RED","G","G",1968
"2821",4331,74666,1,"IncW","C","GREEN","B","B",2687
"2822",4331,74666,2,"IncW","C","YELLOW","G","G",1710
"2823",4331,74666,3,"IncW","C","GREEN","R","R",1343
"2824",4331,74666,4,"IncW","C","RED","Y","Y",1247
"2825",4331,74666,5,"IncW","C","BLUE","G","G",1119
"2826",4331,74666,6,"IncW","C","YELLOW","R","R",1199
"2827",4331,74666,7,"IncW","C","GREEN","Y","Y",1056
"2828",4331,74666,8,"IncW","C","RED","G","G",1648
"2829",4331,74666,9,"IncW","C","BLUE","Y","Y",976
"2830",4331,74666,10,"IncW","C","YELLOW","G","G",1184
"2831",4331,74666,11,"IncW","C","GREEN","B","B",2080
"2832",4331,74666,12,"IncW","C","RED","G","G",1312
"2833",4331,74666,13,"IncW","C","GREEN","Y","Y",1056
"2834",4331,74666,14,"IncW","C","YELLOW","B","B",1440
"2835",4331,74666,15,"IncW","C","RED","Y","Y",1424
"2836",4331,74666,16,"IncW","C","BLUE","R","R",1839
"2837",4331,74666,17,"IncW","C","GREEN","Y","Y",895
"2838",4331,74666,18,"IncW","C","RED","B","B",1039
"2839",4331,74666,19,"IncW","C","BLUE","Y","Y",943
"2840",4331,74666,20,"IncW","C","YELLOW","G","G",960
"2841",4331,74666,21,"ConW","C","GREEN","G","G",3190
